"SID","SummerTemp","SN","TempCatS","JulyTemp","JN","TempCatJ","MaxD","MN","TempCatM","Max24.9","Max27","Flag","Year","Collector"
"14126",21.0428070652174,92,"Cool",21.7728790322581,31,"Cool",24.3157083333333,193,"Cool",1,0,NA,"2008","VOL"
"14443",22.717986865942,92,"Warm",23.8842580645161,31,"Warm",25.8604166666667,193,"Cool",28,2,NA,"2008","VOL"
"14445",21.240884057971,92,"Cool",22.9110483870968,31,"Warm",25.00675,192,"Cool",4,0,NA,"2008","VOL"
"14532",18.9671019021739,92,"Cool",20.4940349462366,31,"Cool",22.83375,133,"Cool",0,0,NA,"2008","VOL"
"15215",19.1323428442029,92,"Cool",20.9113521505376,31,"Cool",22.9502916666667,132,"Cool",2,0,NA,"2008","VOL"
"15320",20.7034076086957,92,"Cool",22.3196048387097,31,"Warm",24.5685416666667,132,"Cool",8,0,NA,"2008","VOL"
"15364",17.4318949275362,92,"Cold",17.5278951612903,31,"Cold",21.1580416666667,193,"Cold",0,0,NA,"2008","VOL"
"15369",20.3994202898551,92,"Cool",21.5407002688172,31,"Cool",23.9284583333333,192,"Cool",0,0,NA,"2008","VOL"
"15370",19.6724682971014,92,"Cool",20.5586962365591,31,"Cool",22.6704166666667,193,"Cool",0,0,NA,"2008","VOL"
"15380",19.1749089673913,92,"Cool",18.5376599462366,31,"Cool",23.503375,193,"Cool",1,0,NA,"2008","VOL"
"15571",18.6610525362319,92,"Cool",20.2605497311828,31,"Cool",22.3978333333333,132,"Cold",0,0,NA,"2008","VOL"
"15581",20.3022273550725,92,"Cool",21.8610268817204,31,"Cool",23.9690833333333,156,"Cool",5,0,NA,"2008","VOL"
"15787",20.9504338768116,92,"Cool",22.4588454301075,31,"Warm",24.476875,133,"Cool",12,2,NA,"2008","VOL"
"16021",20.9430036231884,92,"Cool",22.3943897849462,31,"Warm",24.31625,132,"Cool",11,0,NA,"2008","VOL"
"16040",19.562768115942,92,"Cool",21.1552728494624,31,"Cool",23.17525,156,"Cool",2,0,NA,"2008","VOL"
"16083",18.5047382246377,92,"Cool",20.0581169354839,31,"Cool",21.69025,156,"Cold",0,0,NA,"2008","VOL"
"16226",19.3786363224638,92,"Cool",20.9498427419355,31,"Cool",23.0344166666667,132,"Cool",0,0,NA,"2008","VOL"
"16232",19.0081453804348,92,"Cool",20.5190739247312,31,"Cool",22.267875,132,"Cold",0,0,NA,"2008","VOL"
"16347",20.9210692934783,92,"Cool",21.9424045698925,31,"Cool",24.5393333333333,193,"Cool",3,0,NA,"2008","VOL"
"16420",19.991625,92,"Cool",21.6062150537634,31,"Cool",23.6009583333333,169,"Cool",3,0,NA,"2008","VOL"
"16422",18.6684053442029,92,"Cool",20.233938172043,31,"Cool",21.93775,156,"Cold",0,0,NA,"2008","VOL"
"16423",17.6784388586957,92,"Cold",18.7903790322581,31,"Cool",20.900625,156,"Cold",0,0,NA,"2008","VOL"
"16424",23.1387581521739,92,"Warm",24.9440134408602,31,"Warm",27.5251666666667,157,"Warm",45,18,NA,"2008","VOL"
"16425",19.2790158514493,92,"Cool",20.8507405913978,31,"Cool",22.74625,156,"Cool",0,0,NA,"2008","VOL"
