"SID","SummerTemp","SN","TempCatS","JulyTemp","JN","TempCatJ","MaxD","MN","TempCatM","Max24.9","Max27","Flag","Year","Collector"
"14172",18.6185466485507,92,"Cool",19.6825524193548,31,"Cool",21.7255833333333,120,"Cold",0,0,NA,"2017","VOL"
"14355",18.3646336050725,92,"Cool",19.4371034946237,31,"Cool",21.5242916666667,168,"Cold",0,0,NA,"2017","VOL"
"14727",20.5713405797101,92,"Cool",21.7891438172043,31,"Cool",25.214,214,"Cool",5,0,NA,"2017","VOL"
"15009",18.587981884058,92,"Cool",20.10975,31,"Cool",22.3679166666667,168,"Cold",0,0,NA,"2017","VOL"
"15012",19.9645588768116,92,"Cool",20.9610456989247,31,"Cool",23.7683333333333,168,"Cool",0,0,NA,"2017","VOL"
"15025",19.8274107789855,92,"Cool",20.9381532258065,31,"Cool",23.6428333333333,168,"Cool",0,0,NA,"2017","VOL"
"15216",19.2907074275362,92,"Cool",20.1257567204301,31,"Cool",22.9900833333333,147,"Cool",3,0,NA,"2017","VOL"
"15246",18.98295,70,"Cool",19.7235268817204,31,"Cool",22.0951666666667,111,"Cold",0,0,1,"2017","VOL"
"15313",20.6777201086957,92,"Cool",21.8658225806452,31,"Cool",25.181875,111,"Cool",22,3,NA,"2017","VOL"
"15315",17.9414759963768,92,"Cold",19.067622311828,31,"Cool",21.9319583333333,111,"Cold",0,0,NA,"2017","VOL"
"15388",20.1665307971014,92,"Cool",21.3152688172043,31,"Cool",24.0915,168,"Cool",3,0,NA,"2017","VOL"
"15581",18.8857504528986,92,"Cool",20.0948615591398,31,"Cool",22.273,120,"Cold",0,0,NA,"2017","VOL"
"15592",18.1492753623188,92,"Cold",19.2665672043011,31,"Cool",21.4775833333333,126,"Cold",0,0,NA,"2017","VOL"
"15839",15.9503278985507,92,"Cold",16.6276350806452,31,"Cold",18.678875,132,"Cold",0,0,NA,"2017","VOL"
"16039",19.7008428442029,92,"Cool",20.8501021505376,31,"Cool",23.1747083333333,122,"Cool",0,0,NA,"2017","VOL"
